Date,High,Low,Open,Close,Volume,Adj Close,SMA_200,SMA_50
2016-10-18,5.039999961853027,4.980000019073486,5.010000228881836,5.019999980926514,8455000.0,4.590520858764648,5.198846719264984,5.124009237289429
2016-10-19,4.989999771118164,4.949999809265137,4.989999771118164,4.980000019073486,5479900.0,4.553943634033203,5.190664255619049,5.111755657196045
2016-10-20,5.019999980926514,4.96999979019165,4.96999979019165,5.0,6489200.0,4.572232723236084,5.182876269817353,5.099136304855347
2016-10-21,4.949999809265137,4.900000095367432,4.940000057220459,4.920000076293945,10177100.0,4.4990763664245605,5.174462761878967,5.084870939254761
2016-10-24,4.989999771118164,4.949999809265137,4.960000038146973,4.96999979019165,5761600.0,4.544798851013184,5.165455360412597,5.070788459777832
2016-10-25,4.980000019073486,4.920000076293945,4.929999828338623,4.96999979019165,9113200.0,4.544798851013184,5.156058351993561,5.055608654022217
2016-10-26,5.199999809265137,5.070000171661377,5.070000171661377,5.159999847412109,16725600.0,4.71854305267334,5.147356905937195,5.044269495010376
2016-10-27,4.789999961853027,4.710000038146973,4.789999961853027,4.730000019073486,36409600.0,4.325331687927246,5.137468616962433,5.026712121963501
2016-10-28,4.619999885559082,4.539999961853027,4.570000171661377,4.559999942779541,27200200.0,4.169875621795654,5.126370146274566,5.004948282241822
2016-10-31,4.53000020980835,4.46999979019165,4.519999980926514,4.480000019073486,14435700.0,4.096719741821289,5.115858273506165,4.983184452056885
2016-11-01,4.46999979019165,4.400000095367432,4.449999809265137,4.440000057220459,21474000.0,4.060142517089844,5.105033648014069,4.961054849624634
2016-11-02,4.480000019073486,4.409999847412109,4.429999828338623,4.440000057220459,11712400.0,4.060142517089844,5.094641916751861,4.937827911376953
2016-11-03,4.449999809265137,4.380000114440918,4.429999828338623,4.389999866485596,16909000.0,4.014420032501221,5.084021573066711,4.912954959869385
2016-11-04,4.340000152587891,4.300000190734863,4.320000171661377,4.309999942779541,12419900.0,3.9412639141082764,5.072299522161484,4.887533345222473
2016-11-07,4.489999771118164,4.389999866485596,4.480000019073486,4.440000057220459,19614600.0,4.060142517089844,5.0616047632694245,4.86467218875885
2016-11-08,4.449999809265137,4.369999885559082,4.420000076293945,4.440000057220459,10485100.0,4.060142517089844,5.0503905284404755,4.841811032295227
