Date,High,Low,Open,Close,Volume,Adj Close,SMA_200,SMA_50
2016-10-18,32.0,31.549999237060547,31.899999618530273,31.600000381469727,93800.0,24.48550033569336,21.215686826705934,23.84471206665039
2016-10-19,31.799999237060547,31.350000381469727,31.799999237060547,31.549999237060547,146300.0,24.446758270263672,21.249035081863404,23.88918685913086
2016-10-20,31.75,31.399999618530273,31.700000762939453,31.600000381469727,184400.0,24.48550033569336,21.283487138748168,23.926277046203612
2016-10-21,31.93000030517578,31.299999237060547,31.5,31.799999237060547,208400.0,24.64047622680664,21.32091347694397,23.962617874145508
2016-10-24,32.25,31.68000030517578,32.20000076293945,32.099998474121094,220600.0,24.872928619384766,21.360412149429322,24.001298599243164
2016-10-25,32.20000076293945,31.450000762939453,32.150001525878906,31.600000381469727,218200.0,24.48550033569336,21.398314971923828,24.033616256713866
2016-10-26,32.150001525878906,31.350000381469727,31.350000381469727,31.700000762939453,264600.0,24.562986373901367,21.436339778900148,24.06686782836914
2016-10-27,31.899999618530273,31.049999237060547,31.899999618530273,31.450000762939453,175700.0,24.369272232055664,21.475443725585937,24.09763072967529
2016-10-28,31.780000686645508,31.100000381469727,31.399999618530273,31.350000381469727,210900.0,24.29178810119629,21.5151082611084,24.120223960876466
2016-10-31,31.549999237060547,31.149999618530273,31.25,31.450000762939453,210300.0,24.369272232055664,21.557511286735533,24.14713798522949
2016-11-01,31.600000381469727,30.5,31.600000381469727,30.700000762939453,223200.0,23.788129806518555,21.597160296440123,24.166278038024902
2016-11-02,30.850000381469727,30.399999618530273,30.700000762939453,30.600000381469727,236500.0,23.71064567565918,21.638886699676515,24.18248279571533
2016-11-03,30.950000762939453,30.450000762939453,30.450000762939453,30.799999237060547,223100.0,23.865612030029297,21.681842980384825,24.196398506164552
2016-11-04,31.799999237060547,30.950000762939453,30.950000762939453,31.299999237060547,250000.0,24.25304412841797,21.726508898735048,24.21713924407959
2016-11-07,32.25,31.299999237060547,31.549999237060547,32.099998474121094,202600.0,24.872928619384766,21.77469136238098,24.258437118530274
2016-11-08,32.900001525878906,31.600000381469727,32.349998474121094,32.25,400000.0,24.989160537719727,21.816818914413453,24.29959632873535
2016-11-09,33.95000076293945,31.649999618530273,31.649999618530273,33.400001525878906,451500.0,25.880247116088867,21.866890573501585,24.35811550140381
2016-11-10,34.150001525878906,33.099998474121094,33.849998474121094,33.400001525878906,308800.0,25.880247116088867,21.91764482498169,24.407551498413085
2016-11-11,34.70000076293945,33.47999954223633,33.650001525878906,34.5,635600.0,26.732587814331055,21.968641176223755,24.469385108947755
2016-11-14,34.95000076293945,34.349998474121094,34.849998474121094,34.5,312900.0,26.732587814331055,22.021457719802857,24.531373710632323
2016-11-15,34.72999954223633,34.25,34.349998474121094,34.54999923706055,409500.0,26.771329879760742,22.076250233650207,24.59367218017578
2016-11-16,34.70000076293945,34.150001525878906,34.29999923706055,34.5,504100.0,26.732587814331055,22.130166482925414,24.64806713104248
2016-11-17,35.650001525878906,34.349998474121094,34.70000076293945,35.5,411100.0,27.5074462890625,22.185757665634156,24.720438842773437
2016-11-18,35.29999923706055,34.75,35.20000076293945,35.04999923706055,278100.0,27.15876007080078,22.24468671798706,24.794050254821776
2016-11-21,35.349998474121094,34.54999923706055,35.20000076293945,34.75,315900.0,26.926305770874023,22.302529330253602,24.852164611816406
2016-11-22,35.04999923706055,34.650001525878906,35.0,34.70000076293945,284500.0,26.887563705444336,22.360898733139038,24.910279006958007
