Date,High,Low,Open,Close,Volume,Adj Close,SMA_200,SMA_50
2016-10-18,828.8099975585938,813.3300170898438,814.2100219726562,821.489990234375,2289300,821.489990234375,754.3599505615234,802.2040014648437
2016-10-19,829.7999877929688,822.8800048828125,822.8800048828125,826.8400268554688,1500100,826.8400268554688,754.6865005493164,802.5912023925781
2016-10-20,828.469970703125,820.5499877929688,827.5599975585938,821.6300048828125,1393900,821.6300048828125,754.9980004882813,802.8540026855469
2016-10-21,824.2899780273438,818.3099975585938,820.0,824.0599975585938,1615800,824.0599975585938,755.4133004760743,803.1712023925782
2016-10-24,837.9400024414062,829.0399780273438,830.0900268554688,835.739990234375,1447600,835.739990234375,755.9374505615234,803.7450024414062
2016-10-25,838.5,825.2999877929688,838.5,828.5499877929688,1890700,828.5499877929688,756.4148504638672,804.1968017578125
2016-10-26,827.7100219726562,816.3499755859375,827.1199951171875,822.0999755859375,1794900,822.0999755859375,756.7986502075196,804.6150012207031
2016-10-27,826.5800170898438,814.6099853515625,823.010009765625,817.3499755859375,2973500,817.3499755859375,757.2875500488282,804.8536010742188
2016-10-28,839.0,817.0,829.9400024414062,819.5599975585938,4354900,819.5599975585938,757.7283999633789,805.1898010253906
2016-10-31,822.6300048828125,808.0,822.4299926757812,809.9000244140625,2242700,809.9000244140625,758.2254501342774,805.3948010253906
2016-11-01,813.9600219726562,798.260009765625,810.8699951171875,805.47998046875,2355900,805.47998046875,758.6574499511719,805.565400390625
2016-11-02,806.760009765625,785.0,806.760009765625,788.4199829101562,2350700,788.4199829101562,759.0067498779297,805.4019995117187
2016-11-03,790.0,778.6300048828125,784.5,782.1900024414062,2175200,782.1900024414062,759.2843499755859,805.1738000488281
2016-11-04,788.47998046875,771.0,771.2999877929688,781.0999755859375,1970600,781.0999755859375,759.4625497436523,804.9697998046875
2016-11-07,805.0,792.9000244140625,794.9500122070312,802.030029296875,1992600,802.030029296875,759.8045999145507,805.1460009765625
2016-11-08,816.0399780273438,799.6199951171875,802.030029296875,811.97998046875,1769100,811.97998046875,760.1955499267578,805.4692004394532
2016-11-09,811.7100219726562,792.0399780273438,801.8300170898438,805.5900268554688,3098500,805.5900268554688,760.6355999755859,805.7426013183593
2016-11-10,810.0599975585938,768.22998046875,810.0,780.2899780273438,5909600,780.2899780273438,760.7955499267578,805.5514013671875
2016-11-11,777.2899780273438,765.5399780273438,776.8099975585938,771.75,3592600,771.75,760.8475500488281,805.1584008789063
2016-11-14,771.780029296875,743.5900268554688,771.760009765625,753.219970703125,3688300,753.219970703125,760.7597998046875,804.285400390625
2016-11-15,780.239990234375,765.219970703125,765.469970703125,775.1599731445312,2943900,775.1599731445312,760.7310498046875,803.6281994628906
2016-11-16,783.5,766.3300170898438,770.4199829101562,779.97998046875,1798400,779.97998046875,760.8840496826172,803.0679992675781
2016-11-17,788.9000244140625,779.8499755859375,782.5,786.1599731445312,1533700,786.1599731445312,761.1646994018555,802.7343981933594
2016-11-18,791.2899780273438,775.3499755859375,787.1699829101562,775.969970703125,1806300,775.969970703125,761.525749206543,802.4841979980469
2016-11-21,786.5499877929688,776.2999877929688,778.0999755859375,784.7999877929688,1630800,784.7999877929688,761.9289492797851,802.2037976074218
2016-11-22,793.77001953125,783.739990234375,788.989990234375,785.0,1394200,785.0,762.3488491821289,802.1293981933594
2016-11-23,789.52001953125,772.6500244140625,789.52001953125,779.0,1313000,779.0,762.7095993041992,801.9001977539062
2016-11-25,782.9000244140625,778.1900024414062,782.6099853515625,780.22998046875,613500,780.22998046875,763.0789492797852,801.4801977539063
2016-11-28,799.739990234375,778.0999755859375,778.3499755859375,785.7899780273438,2575400,785.7899780273438,763.4734490966797,801.2365979003906
2016-11-29,796.4400024414062,785.3400268554688,788.3800048828125,789.4400024414062,1562000,789.4400024414062,763.8324490356446,801.11759765625
2016-11-30,791.510009765625,773.1500244140625,789.0999755859375,775.8800048828125,2279100,775.8800048828125,764.051999206543,800.6395971679688
2016-12-01,778.5999755859375,753.3599853515625,778.5499877929688,764.3300170898438,2867100,764.3300170898438,764.286099243164,799.8255969238281
